READ_NUMBER	READ_TIMER	READ_INTERVAL	READ_EXT_TEMP	READ_INT_TEMP	READ_CURRENT	READ_VOLTAGE	READ_HEAT	READ_POWER	READ_ON
10144	2033680	202	34.4	530.6	0.004338	400.260040	12.38	1.7362	1
10145	2033882	202	34.4	530.7	0.004188	400.254333	12.38	1.6761	1
10146	2034083	201	34.4	530.6	0.004225	400.932373	12.38	1.6940	1
10147	2034286	203	34.4	530.7	0.004463	400.718353	12.38	1.7883	1
10148	2034488	202	34.4	530.7	0.004788	400.309295	12.38	1.9165	1
10149	2034698	210	34.4	530.8	0.004238	400.282775	12.38	1.6962	1
10150	2034906	208	34.4	530.8	0.004988	400.731628	10.31	1.9987	1
10151	2035107	201	34.4	530.9	0.005063	400.606658	10.31	2.0281	1
10152	2035309	202	34.4	530.9	0.004925	400.154022	10.31	1.9708	1
10153	2035512	203	34.3	530.9	0.004550	400.305511	10.31	1.8214	1
10154	2035714	202	34.4	530.9	0.004275	400.691864	10.31	1.7130	1
10155	2035915	201	34.4	531.0	0.004188	400.608520	10.31	1.6776	1
10156	2036117	202	34.4	531.0	0.004238	400.214630	10.31	1.6960	1
10157	2036322	205	34.4	531.1	0.004950	400.271392	10.31	1.9814	1
10158	2036524	202	34.3	531.0	0.005063	400.434326	10.31	2.0273	1
10159	2036725	201	34.4	531.1	0.004950	400.273284	10.31	1.9814	1
10160	2036927	202	34.4	531.2	0.004738	400.786499	11.40	1.8988	1
10161	2037129	202	34.4	531.2	0.004425	400.565002	11.40	1.7726	1
10162	2037331	202	34.4	531.3	0.004200	400.322540	11.40	1.6814	1
10163	2037533	202	34.4	531.3	0.004200	400.388854	11.40	1.6817	1
10164	2037746	213	34.4	531.3	0.004313	400.419158	11.40	1.7269	1
10165	2037948	202	34.4	531.4	0.004163	400.426727	11.40	1.6668	1
10166	2038150	202	34.4	531.4	0.004225	400.805511	11.40	1.6935	1
10167	2038351	201	34.4	531.5	0.004525	400.555511	11.40	1.8126	1
10168	2038554	203	34.4	531.5	0.004788	400.828216	11.40	1.9190	1
10169	2038756	202	34.4	531.5	0.005013	400.837707	11.40	2.0093	1
10170	2038958	202	34.4	531.6	0.005063	400.686157	10.61	2.0285	1
10171	2039159	201	34.4	531.6	0.004888	400.582031	10.61	1.9579	1
10172	2039364	205	34.4	531.6	0.004213	400.415313	10.61	1.6868	1
10173	2039592	228	34.4	531.7	0.004900	400.390716	10.61	1.9620	1
10174	2039794	202	34.4	531.7	0.004563	400.674804	10.61	1.8281	1
10175	2039996	202	34.4	531.7	0.004288	400.576324	10.61	1.7175	1
10176	2040198	202	34.4	531.8	0.004175	400.428588	10.61	1.6718	1
10177	2040400	202	34.4	531.8	0.004313	400.371795	10.61	1.7267	1
10178	2040602	202	34.4	531.9	0.004588	400.788482	10.61	1.8387	1
10179	2040804	202	34.4	531.9	0.004913	400.680511	10.61	1.9684	1
10180	2041009	205	34.4	532.0	0.004800	400.324432	12.59	1.9216	1
10181	2041210	201	34.4	532.0	0.004475	400.258117	12.59	1.7912	1
10182	2041413	203	34.3	532.0	0.004250	400.640747	12.59	1.7028	1
10183	2041615	202	34.4	532.1	0.004200	400.902069	12.59	1.6838	1
10184	2041817	202	34.4	532.1	0.004388	400.271392	12.59	1.7562	1
10185	2042018	201	34.4	532.1	0.004688	400.258148	12.59	1.8763	1
10186	2042220	202	34.4	532.2	0.004925	400.496826	12.59	1.9725	1
10187	2042425	205	34.3	532.2	0.004788	400.546020	12.59	1.9177	1
10188	2042639	214	34.4	532.2	0.005063	400.377502	12.59	2.0270	1
10189	2042841	202	34.4	532.2	0.004888	400.254364	12.59	1.9563	1
10190	2043043	202	34.4	532.3	0.004588	400.765686	9.17	1.8386	1
10191	2043245	202	34.4	532.3	0.004325	400.618041	9.17	1.7327	1
10192	2043446	201	34.4	532.4	0.004188	400.263916	9.17	1.6762	1
10193	2043646	200	34.4	532.5	0.004163	400.263824	9.17	1.6661	1
10194	2043847	201	34.4	532.4	0.004200	400.534698	9.17	1.6823	1
10195	2044051	204	34.4	532.5	0.004650	400.928588	9.17	1.8644	1
10196	2044252	201	34.4	532.5	0.004813	400.260040	9.17	1.9263	1
10197	2044452	200	34.4	532.5	0.004963	400.515716	9.17	1.9876	1
10198	2044654	202	34.4	532.6	0.005050	400.769500	9.17	2.0239	1
10199	2044855	201	34.4	532.7	0.005050	400.606658	9.17	2.0231	1
10200	2045056	201	34.4	532.7	0.005025	400.292205	10.90	2.0115	1
10201	2045256	200	34.4	532.7	0.004950	400.303619	10.90	1.9816	1
10202	2045458	202	34.4	532.7	0.004663	400.489257	10.90	1.8673	1
10203	2045663	205	34.4	532.8	0.004163	401.127441	10.90	1.6697	1
10204	2045864	201	34.4	532.8	0.004263	400.263854	10.90	1.7062	1
10205	2046067	203	34.3	532.8	0.004625	400.244903	10.90	1.8512	1
10206	2046269	202	34.4	532.9	0.004963	400.464599	10.90	1.9874	1
10207	2046471	202	34.4	532.9	0.005113	400.549804	10.90	2.0479	1
10208	2046672	201	34.4	532.9	0.004913	400.345245	10.90	1.9668	1
10209	2046874	202	34.4	532.9	0.004638	400.415374	10.90	1.8570	1
10210	2047079	205	34.4	533.0	0.004175	400.833862	9.68	1.6735	1
10211	2047282	203	34.4	533.0	0.004400	400.477874	9.68	1.7622	1
10212	2047482	200	34.4	533.1	0.004475	400.426727	9.68	1.7920	1
10213	2047708	226	34.4	533.1	0.004525	400.517669	9.68	1.8124	1
10214	2047909	201	34.4	533.2	0.004400	400.597167	9.68	1.7627	1
10215	2048110	201	34.4	533.2	0.004263	400.540344	9.68	1.7074	1
10216	2048311	201	34.4	533.2	0.004200	400.388824	9.68	1.6817	1
10217	2048512	201	34.4	533.2	0.004175	400.330139	9.68	1.6714	1
10218	2048715	203	34.4	533.3	0.004588	400.487304	9.68	1.8373	1
10219	2048916	201	34.4	533.3	0.004738	400.394592	9.68	1.8969	1
10220	2049117	201	34.4	533.3	0.004888	400.307373	9.45	1.9566	1
10221	2049318	201	34.4	533.3	0.005000	400.468383	9.45	2.0024	1
10222	2049519	201	34.4	533.4	0.005038	400.691802	9.45	2.0185	1
10223	2049720	201	34.4	533.4	0.005050	400.356689	9.45	2.0219	1
10224	2049926	206	34.4	533.4	0.004300	400.375549	9.45	1.7217	1
10225	2050126	200	34.4	533.5	0.004200	400.402099	9.45	1.6817	1
10226	2050330	204	34.4	533.5	0.004350	400.419158	9.45	1.7419	1
10227	2050531	201	34.4	533.5	0.004525	400.392608	9.45	1.8118	1
10228	2050732	201	34.4	533.6	0.004675	400.371795	9.45	1.8718	1
10229	2050932	200	34.4	533.7	0.004788	400.489227	9.45	1.9174	1
10230	2051134	202	34.4	533.6	0.004900	400.525238	8.99	1.9626	1
10231	2051335	201	34.4	533.7	0.004988	400.407745	8.99	1.9971	1
10232	2051535	200	34.4	533.7	0.005050	400.368011	8.99	2.0219	1
10233	2051736	201	34.4	533.8	0.005050	400.462738	8.99	2.0224	1
10234	2051940	204	34.4	533.8	0.004538	400.771362	8.99	1.8186	1
10235	2052141	201	34.4	533.9	0.004425	400.356628	8.99	1.7716	1
10236	2052341	200	34.4	533.9	0.004275	400.402099	8.99	1.7118	1
10237	2052542	201	34.4	533.9	0.004200	400.443756	8.99	1.6819	1
10238	2052744	202	34.5	533.9	0.004163	400.544189	8.99	1.6673	1
10239	2052944	200	34.4	534.0	0.004175	400.489227	8.99	1.6721	1
10240	2053145	201	34.4	533.9	0.004275	400.777069	9.87	1.7134	1
10241	2053349	204	34.4	534.0	0.004850	400.646392	9.87	1.9432	1
10242	2053550	201	34.4	534.0	0.004938	400.263824	9.87	1.9764	1
10243	2053750	200	34.4	534.1	0.004988	400.263824	9.87	1.9964	1
10244	2053951	201	34.4	534.1	0.005050	400.265686	9.87	2.0214	1
10245	2054152	201	34.4	534.1	0.005038	400.294158	9.87	2.0165	1
10246	2054353	201	34.4	534.1	0.004950	400.309295	9.87	1.9816	1
10247	2054554	201	34.4	534.2	0.004875	400.292236	9.87	1.9515	1
10248	2054755	201	34.4	534.2	0.004763	400.748657	9.87	1.9086	1
10249	2054959	204	34.4	534.2	0.004200	400.315032	9.87	1.6814	1
10250	2055159	200	34.4	534.3	0.004175	400.241119	10.10	1.6711	1
10251	2055360	201	34.4	534.3	0.004163	400.320648	10.10	1.6664	1
10252	2055586	226	34.4	534.3	0.005000	400.517608	10.10	2.0026	1
10253	2055788	202	34.4	534.3	0.004788	400.275177	10.10	1.9164	1
10254	2055990	202	34.4	534.4	0.004413	400.278991	10.10	1.7663	1
10255	2056192	202	34.4	534.4	0.004200	400.576324	10.10	1.6825	1
10256	2056393	201	34.4	534.5	0.004238	400.468383	10.10	1.6970	1
10257	2056598	205	34.4	534.5	0.004850	400.422912	10.10	1.9421	1
10258	2056801	203	34.4	534.5	0.005025	400.258117	10.10	2.0114	1
10259	2057003	202	34.4	534.5	0.005013	400.269531	10.10	2.0064	1
10260	2057204	201	34.4	534.6	0.004775	400.337707	9.98	1.9117	1
10261	2057406	202	34.4	534.6	0.004438	400.591461	9.98	1.7777	1
10262	2057607	201	34.4	534.6	0.004313	400.689971	9.98	1.7280	1
10263	2057812	205	34.4	534.7	0.004525	400.434265	9.98	1.8120	1
10264	2058013	201	34.4	534.8	0.004638	400.301727	9.98	1.8565	1
10265	2058218	205	34.4	534.9	0.005050	400.602813	9.98	2.0231	1
10266	2058419	201	34.4	534.8	0.005050	400.724060	9.98	2.0237	1
10267	2058619	200	34.4	534.8	0.005000	400.684295	9.98	2.0035	1
10268	2058820	201	34.4	534.8	0.004863	400.330139	9.98	1.9467	1
10269	2059021	201	34.4	534.9	0.004800	400.610412	9.98	1.9230	1
10270	2059222	201	34.4	535.0	0.004688	400.610412	10.18	1.8779	1
10271	2059422	200	34.4	535.0	0.004500	400.502502	10.18	1.8023	1
10272	2059627	205	34.4	535.0	0.004125	400.254364	10.18	1.6511	1
10273	2059830	203	34.4	535.0	0.004425	400.665374	10.18	1.7730	1
10274	2060032	202	34.4	535.1	0.004688	400.902069	10.18	1.8793	1
10275	2060233	201	34.4	535.2	0.005000	400.280914	10.18	2.0015	1
10276	2060435	202	34.4	535.2	0.005038	400.277069	10.18	2.0165	1
10277	2060637	202	34.4	535.3	0.004938	400.591491	10.18	1.9780	1
10278	2060838	201	34.4	535.3	0.004625	400.705108	10.18	1.8533	1
10279	2061041	203	34.4	535.3	0.004338	400.545989	10.18	1.7374	1
10280	2061246	205	34.4	535.3	0.004288	400.794128	10.18	1.7185	1
10281	2061448	202	34.4	535.4	0.004625	400.538482	10.18	1.8525	1
10282	2061649	201	34.4	535.4	0.004925	400.343383	10.18	1.9718	1
10283	2061851	202	34.4	535.4	0.005025	400.356628	10.18	2.0119	1
10284	2062054	203	34.4	535.4	0.004988	400.356628	10.18	1.9968	1
10285	2062256	202	34.4	535.5	0.004738	400.627502	10.18	1.8980	1
10286	2062457	201	34.4	535.5	0.004400	400.574432	10.18	1.7626	1
10287	2062659	202	34.4	535.6	0.004188	400.305572	10.18	1.6763	1
10288	2062864	205	34.4	535.6	0.004500	400.307373	10.18	1.8014	1
10289	2063066	202	34.4	535.6	0.004800	400.542205	10.18	1.9227	1
10290	2063268	202	34.4	535.6	0.005038	400.799804	9.77	2.0191	1
10291	2063470	202	34.4	535.6	0.004988	400.176757	9.77	1.9959	1
10292	2063671	201	34.4	535.7	0.004963	400.339599	9.77	1.9867	1
10293	2063892	221	34.4	535.8	0.004238	400.635009	9.77	1.6977	1
10294	2064093	201	34.4	535.8	0.004200	400.653991	9.77	1.6828	1
10295	2064296	203	34.4	535.8	0.004425	400.324432	9.77	1.7715	1
10296	2064498	202	34.4	535.9	0.004513	400.292236	9.77	1.8064	1
10297	2064699	201	34.4	535.9	0.004675	400.737335	9.77	1.8735	1
10298	2064900	201	34.4	536.0	0.004863	400.589599	9.77	1.9479	1
10299	2065100	200	34.4	536.0	0.004938	400.352844	9.77	1.9768	1
10300	2065301	201	34.4	536.0	0.005038	400.260101	10.09	2.0164	1
10301	2065502	201	34.4	536.1	0.005050	400.608520	10.09	2.0231	1
10302	2065709	207	34.4	536.1	0.004275	400.585815	10.09	1.7126	1
10303	2065930	221	34.4	536.1	0.004350	400.767608	10.09	1.7434	1
10304	2066132	202	34.4	536.2	0.004738	401.110382	10.09	1.9003	1
10305	2066334	202	34.4	536.2	0.005000	400.328247	10.09	2.0017	1
10306	2066536	202	34.4	536.3	0.005075	400.333923	10.09	2.0318	1
10307	2066738	202	34.4	536.3	0.004913	400.386932	10.09	1.9670	1
10308	2066939	201	34.4	536.3	0.004625	400.756225	10.09	1.8536	1
10309	2067142	203	34.4	536.3	0.004313	400.123687	10.09	1.7256	1
10310	2067344	202	34.4	536.4	0.004175	400.241119	11.18	1.6711	1
10311	2067549	205	34.4	536.4	0.004688	400.743011	11.18	1.8785	1
10312	2067750	201	34.4	536.4	0.004963	400.750549	11.18	1.9888	1
10313	2067952	202	34.4	536.5	0.005013	399.964599	11.18	2.0049	1
10314	2068155	203	34.4	536.5	0.004913	400.246826	11.18	1.9663	1
10315	2068357	202	34.4	536.6	0.004613	400.655883	11.18	1.8481	1
10316	2068558	201	34.4	536.6	0.004325	400.856597	11.18	1.7338	1
10317	2068760	202	34.4	536.6	0.004163	400.235473	11.18	1.6660	1
10318	2068965	205	34.4	536.7	0.004625	400.447570	11.18	1.8521	1
10319	2069167	202	34.4	536.8	0.004950	400.693725	11.18	1.9835	1
10320	2069369	202	34.4	536.8	0.005025	400.705108	12.99	2.0136	1
10321	2069571	202	34.4	536.8	0.004988	400.125610	12.99	1.9957	1
10322	2069773	202	34.4	536.9	0.004700	400.250549	12.99	1.8812	1
10323	2069975	202	34.4	536.9	0.004363	400.807403	12.99	1.7486	1
10324	2070176	201	34.4	536.9	0.004163	400.432403	12.99	1.6669	1
10325	2070379	203	34.4	536.9	0.004250	400.182403	12.99	1.7008	1
10326	2070584	205	34.4	537.0	0.004863	400.364227	12.99	1.9468	1
10327	2070786	202	34.4	537.0	0.005050	400.377471	12.99	2.0220	1
10328	2070987	201	34.4	537.1	0.004975	400.313079	12.99	1.9916	1
10329	2071189	202	34.4	537.0	0.004750	400.775115	12.99	1.9037	1
10330	2071391	202	34.4	537.1	0.004413	400.629364	9.07	1.7678	1
10331	2071593	202	34.4	537.1	0.004175	400.203247	9.07	1.6709	1
10332	2071827	234	34.4	537.2	0.004163	400.360473	9.07	1.6666	1
10333	2072028	201	34.4	537.2	0.004213	400.600952	9.07	1.6876	1
10334	2072231	203	34.4	537.3	0.004675	400.661560	9.07	1.8732	1
10335	2072433	202	34.4	537.3	0.004738	400.409667	9.07	1.8970	1
10336	2072634	201	34.4	537.3	0.004888	400.360412	9.07	1.9568	1
10337	2072835	201	34.4	537.3	0.004988	400.381256	9.07	1.9970	1
10338	2073035	200	34.4	537.4	0.005013	400.371795	9.07	2.0069	1
10339	2073236	201	34.4	537.4	0.005038	400.388793	9.07	2.0170	1
10340	2073442	206	34.4	537.5	0.004313	400.390716	11.16	1.7267	1
10341	2073646	204	34.4	537.5	0.004250	400.438079	11.16	1.7019	1
10342	2073847	201	34.4	537.5	0.004463	400.417236	11.16	1.7869	1
10343	2074050	203	34.4	537.5	0.004775	400.587677	11.16	1.9129	1
10344	2074252	202	34.4	537.5	0.005000	400.549835	11.16	2.0028	1
10345	2074454	202	34.4	537.6	0.005050	400.407714	11.16	2.0221	1
10346	2074655	201	34.4	537.7	0.004863	400.385009	11.16	1.9469	1
10347	2074858	203	34.4	537.7	0.004563	400.549835	11.16	1.8276	1
10348	2075060	202	34.4	537.8	0.004275	400.659667	11.16	1.7129	1
10349	2075265	205	34.4	537.8	0.004388	400.470245	11.16	1.7571	1
10350	2075466	201	34.4	537.9	0.004738	400.403930	11.53	1.8970	1
10351	2075668	202	34.4	537.9	0.004975	400.540344	11.53	1.9927	1
10352	2075870	202	34.4	537.9	0.005075	400.695587	11.53	2.0336	1
10353	2076072	202	34.4	537.9	0.004913	400.491149	11.53	1.9675	1
10354	2076274	202	34.4	537.9	0.004588	400.246826	11.53	1.8362	1
10355	2076476	202	34.4	538.0	0.004350	400.678588	11.53	1.7430	1
10356	2076678	202	34.4	538.0	0.004175	400.689941	11.53	1.6729	1
10357	2076882	204	34.4	538.0	0.004675	400.288452	11.53	1.8714	1
10358	2077084	202	34.4	538.1	0.004950	400.288452	11.53	1.9815	1
10359	2077287	203	34.4	538.1	0.005038	400.472167	11.53	2.0174	1
10360	2077489	202	34.4	538.2	0.004988	400.996765	8.96	2.0000	1
10361	2077690	201	34.4	538.2	0.004675	400.413452	8.96	1.8720	1
10362	2077891	201	34.4	538.2	0.004500	400.261932	8.96	1.8012	1
10363	2078092	201	34.4	538.3	0.004400	400.614196	8.96	1.7628	1
10364	2078296	204	34.4	538.3	0.004150	400.705139	8.96	1.6630	1
10365	2078496	200	34.4	538.3	0.004225	400.297943	8.96	1.6913	1
10366	2078698	202	34.4	538.3	0.004363	400.286590	8.96	1.7463	1
10367	2078899	201	34.3	538.3	0.004500	400.782745	8.96	1.8036	1
10368	2079099	200	34.4	538.4	0.004588	400.477844	8.96	1.8372	1
10369	2079300	201	34.4	538.5	0.004775	400.286560	8.96	1.9114	1
10370	2079501	201	34.4	538.5	0.004913	400.235473	9.79	1.9662	1
10371	2079702	201	34.4	538.5	0.005013	401.015655	9.79	2.0102	1
10372	2079929	227	34.4	538.6	0.004175	400.563049	9.79	1.6724	1
10373	2080130	201	34.4	538.6	0.004175	400.237365	9.79	1.6710	1
10374	2080330	200	34.4	538.7	0.004275	400.205200	9.79	1.7109	1
10375	2080531	201	34.4	538.7	0.004375	400.617980	9.79	1.7528	1
10376	2080732	201	34.4	538.7	0.004500	400.705108	9.79	1.8032	1
10377	2080932	200	34.4	538.8	0.004675	400.335815	9.79	1.8716	1
10378	2081133	201	34.4	538.7	0.004813	400.227874	9.79	1.9262	1
10379	2081335	202	34.4	538.8	0.004950	400.377471	9.79	1.9819	1
10380	2081543	208	34.4	538.9	0.004213	400.222229	11.79	1.6860	1
10381	2081744	201	34.4	538.9	0.004163	400.415374	11.79	1.6668	1
10382	2081946	202	34.4	539.0	0.004213	400.517669	11.79	1.6872	1
10383	2082148	202	34.4	539.0	0.004475	400.176757	11.79	1.7908	1
10384	2082350	202	34.4	539.1	0.004775	400.195648	11.79	1.9110	1
10385	2082551	201	34.4	539.0	0.005025	400.422943	11.79	2.0122	1
10386	2082753	202	34.4	539.1	0.005050	400.777069	11.79	2.0240	1
10387	2082956	203	34.4	539.1	0.004888	400.256256	11.79	1.9563	1
10388	2083161	205	34.4	539.1	0.004225	400.305572	11.79	1.6913	1
10389	2083362	201	34.4	539.2	0.004163	400.441833	11.79	1.6669	1
10390	2083564	202	34.4	539.2	0.004438	400.377441	8.19	1.7767	1
10391	2083766	202	34.4	539.2	0.004700	400.411529	8.19	1.8820	1
10392	2083966	200	34.4	539.3	0.004813	400.271392	8.19	1.9264	1
10393	2084167	201	34.4	539.3	0.004913	400.405822	8.19	1.9671	1
10394	2084368	201	34.4	539.3	0.005013	400.415374	8.19	2.0071	1
10395	2084572	204	34.4	539.4	0.004825	400.197601	8.19	1.9310	1
10396	2084773	201	34.4	539.4	0.004713	400.190002	8.19	1.8860	1
10397	2084974	201	34.4	539.5	0.004575	400.655853	8.19	1.8331	1
10398	2085175	201	34.4	539.5	0.004413	400.506286	8.19	1.7673	1
10399	2085376	201	34.4	539.5	0.004288	400.083892	8.19	1.7154	1
10400	2085576	200	34.4	539.6	0.004238	400.136932	13.21	1.6956	1
10401	2085777	201	34.4	539.6	0.004150	400.328186	13.21	1.6614	1
10402	2085979	202	34.4	539.7	0.004250	400.430480	13.21	1.7019	1
10403	2086183	204	34.4	539.7	0.004938	400.099121	13.21	1.9755	1
10404	2086385	202	34.4	539.7	0.005025	400.475952	13.21	2.0125	1
10405	2086588	203	34.4	539.7	0.004938	400.695648	13.21	1.9785	1
10406	2086790	202	34.4	539.8	0.004700	400.553588	13.21	1.8827	1
10407	2086991	201	34.3	539.7	0.004400	400.053588	13.21	1.7603	1
10408	2087193	202	34.4	539.8	0.004200	400.040374	13.21	1.6802	1
10409	2087395	202	34.3	539.8	0.004213	400.066894	13.21	1.6853	1
10410	2087597	202	34.4	539.8	0.004375	400.068817	6.35	1.7504	1
10411	2087800	203	34.3	539.8	0.005000	400.337707	6.35	2.0017	1
10412	2088001	201	34.4	539.9	0.005063	400.402099	6.35	2.0271	1
10413	2088226	225	34.3	539.9	0.004150	400.053649	6.35	1.6603	1
10414	2088427	201	34.4	540.0	0.004225	400.244934	6.35	1.6911	1
10415	2088628	201	34.3	540.0	0.004250	400.350952	6.35	1.7015	1
10416	2088828	200	34.3	539.9	0.004275	400.011962	6.35	1.7101	1
10417	2089029	201	34.3	540.1	0.004450	400.220306	6.35	1.7810	1
10418	2089238	209	34.4	540.1	0.004738	400.614257	6.35	1.8980	1
10419	2089455	217	34.3	540.1	0.004750	400.680541	6.35	1.9033	1
10420	2089656	201	34.3	540.2	0.004563	399.970306	10.61	1.8249	1
10421	2089857	201	34.4	540.2	0.004400	399.974121	10.61	1.7599	1
10422	2090058	201	34.4	540.3	0.004188	400.303619	10.61	1.6763	1
10423	2090260	202	34.3	540.3	0.004200	400.546020	10.61	1.6823	1
10424	2090463	203	34.4	540.4	0.004438	400.049865	10.61	1.7753	1
10425	2090664	201	34.3	540.3	0.004713	399.919128	10.61	1.8847	1
10426	2090869	205	34.3	540.4	0.004975	400.284698	10.61	1.9915	1
10427	2091071	202	34.4	540.4	0.004738	400.203247	10.61	1.8960	1
10428	2091273	202	34.3	540.5	0.004425	399.949462	10.61	1.7698	1
10429	2091474	201	34.3	540.5	0.004188	400.013916	10.61	1.6751	1
10430	2091677	203	34.3	540.5	0.004200	400.343383	10.17	1.6815	1
10431	2091879	202	34.4	540.6	0.004450	400.256317	10.17	1.7812	1
10432	2092081	202	34.3	540.6	0.004763	400.083953	10.17	1.9055	1
10433	2092282	201	34.4	540.6	0.005000	400.422943	10.17	2.0022	1
10434	2092487	205	34.3	540.6	0.004675	400.169158	10.17	1.8708	1
10435	2092690	203	34.3	540.7	0.004338	399.972198	10.17	1.7349	1
10436	2092892	202	34.4	540.7	0.004188	400.174835	10.17	1.6758	1
10437	2093093	201	34.4	540.7	0.004250	400.102905	10.17	1.7005	1
10438	2093295	202	34.4	540.8	0.004475	399.733581	10.17	1.7889	1
10439	2093498	203	34.4	540.8	0.004800	399.871826	10.17	1.9194	1
10440	2093700	202	34.4	540.9	0.005000	400.235473	9.42	2.0012	1
10441	2093904	204	34.4	540.9	0.004663	400.280914	9.42	1.8664	1
10442	2094105	201	34.4	540.9	0.004538	399.708923	9.42	1.8137	1
10443	2094306	201	34.3	540.9	0.004363	399.854797	9.42	1.7444	1
10444	2094507	201	34.4	541.0	0.004263	399.862365	9.42	1.7045	1
10445	2094708	201	34.4	541.0	0.004175	399.845336	9.42	1.6694	1
10446	2094909	201	34.4	541.0	0.004125	400.127502	9.42	1.6506	1
10447	2095110	201	34.3	541.1	0.004188	400.165374	9.42	1.6757	1
10448	2095310	200	34.4	541.1	0.004275	399.972198	9.42	1.7099	1
10449	2095514	204	34.3	541.1	0.004800	399.816894	9.42	1.9192	1
10450	2095715	201	34.4	541.2	0.004950	400.123718	10.42	1.9807	1
10451	2095916	201	34.3	541.2	0.004988	400.038513	10.42	1.9953	1
10452	2096141	225	34.3	541.2	0.004213	399.794189	10.42	1.6842	1
10453	2096343	202	34.4	541.3	0.004150	399.761993	10.42	1.6591	1
10454	2096544	201	34.4	541.3	0.004313	400.076416	10.42	1.7254	1
10455	2096747	203	34.4	541.4	0.004688	400.214599	10.42	1.8761	1
10456	2096949	202	34.3	541.4	0.004950	399.794189	10.42	1.9790	1
10457	2097154	205	34.4	541.4	0.004800	399.724151	10.42	1.9187	1
10458	2097360	206	34.4	541.5	0.004213	400.065032	10.42	1.6853	1
10459	2097562	202	34.4	541.5	0.004500	400.161560	10.42	1.8008	1
10460	2097764	202	34.3	541.5	0.004750	399.773376	9.18	1.8990	1
10461	2097966	202	34.4	541.6	0.004975	399.712768	9.18	1.9886	1
10462	2098167	201	34.4	541.6	0.005013	400.025268	9.18	2.0052	1
10463	2098368	201	34.4	541.7	0.005025	400.235473	9.18	2.0112	1
10464	2098572	204	34.3	541.6	0.004625	399.815002	9.18	1.8492	1
10465	2098772	200	34.4	541.7	0.004438	399.714691	9.18	1.7738	1
10466	2098973	201	34.3	541.7	0.004350	400.159729	9.18	1.7407	1
10467	2099174	201	34.3	541.7	0.004250	400.044158	9.18	1.7002	1
10468	2099375	201	34.3	541.8	0.004163	399.684356	9.18	1.6637	1
10469	2099575	200	34.4	541.8	0.004138	399.756347	9.18	1.6540	1
10470	2099777	202	34.3	541.8	0.004200	400.008178	9.62	1.6801	1
10471	2099978	201	34.4	541.9	0.004225	400.191833	9.62	1.6909	1
10472	2100182	204	34.3	541.9	0.004800	399.623779	9.62	1.9183	1
10473	2100382	200	34.4	541.9	0.004913	399.674865	9.62	1.9635	1
10474	2100583	201	34.3	541.9	0.004963	399.994903	9.62	1.9850	1
10475	2100784	201	34.3	542.0	0.005050	400.066925	9.62	2.0204	1
10476	2100984	200	34.3	542.0	0.005025	399.553680	9.62	2.0078	1
10477	2101186	202	34.4	542.1	0.005000	399.583923	9.62	1.9980	1
10478	2101387	201	34.4	542.1	0.004925	400.010131	9.62	1.9701	1
10479	2101587	200	34.3	542.1	0.004863	400.290405	9.62	1.9465	1
10480	2101791	204	34.3	542.1	0.004275	399.597259	8.16	1.7083	1
10481	2101992	201	34.4	542.2	0.004200	399.502532	8.16	1.6780	1
10482	2102193	201	34.4	542.2	0.004188	399.805541	8.16	1.6742	1
10483	2102393	200	34.4	542.2	0.004150	399.913543	8.16	1.6597	1
10484	2102594	201	34.4	542.3	0.004175	399.356689	8.16	1.6674	1
10485	2102796	202	34.4	542.3	0.004275	399.487396	8.16	1.7079	1
10486	2102996	200	34.4	542.3	0.004400	399.472229	8.16	1.7577	1
10487	2103197	201	34.4	542.4	0.004513	399.498779	8.16	1.8028	1
10488	2103401	204	34.4	542.4	0.004975	399.847229	8.16	1.9893	1
10489	2103602	201	34.4	542.5	0.005075	399.892639	8.16	2.0295	1
